product_id,category,our_cost,competitor_price,stock_level,historical_sales_volume,our_price,optimized_price,pricing_strategy,projected_profit_per_unit,total_projected_revenue
PROD_1564,Beauty,274.59,20.09,83,379,374.9,374.9,Hold Price,100.31,142087.1
PROD_1565,Beauty,71.09,198.58,57,397,106.4,106.4,Hold Price,35.31,42240.8
PROD_1566,Apparel,190.66,143.34,188,431,242.71,219.26,Floor Protected (Min: $219.26),28.6,94501.06
PROD_1567,Sports,193.15,226.41,86,420,299.93,299.93,Hold Price,106.78,125970.6
PROD_1568,Beauty,222.6,266.08,3,146,309.34,274.06,Increase (High Demand / Low Stock),51.46,40012.76
PROD_1569,Apparel,48.15,34.03,190,376,75.89,55.37,Floor Protected (Min: $55.37),7.22,20819.12
PROD_1570,Home & Living,217.59,68.51,59,409,366.65,366.65,Hold Price,149.06,149959.85
PROD_1571,Home & Living,273.62,258.01,108,193,428.76,314.66,Floor Protected (Min: $314.66),41.04,60729.38
PROD_1572,Apparel,62.11,164.28,124,85,85.55,85.55,Hold Price,23.44,7271.75
PROD_1573,Apparel,78.89,332.19,189,296,106.77,106.77,Hold Price,27.88,31603.92
PROD_1574,Sports,291.7,298.75,169,481,407.35,335.45,Floor Protected (Min: $335.45),43.75,161351.45
PROD_1575,Sports,62.48,382.84,165,384,81.15,81.15,Hold Price,18.67,31161.6
PROD_1576,Home & Living,257.77,316.23,115,151,337.34,315.23,Match & Undercut,57.46,47599.73
PROD_1577,Beauty,152.76,202.02,108,246,255.78,201.02,Match & Undercut,48.26,49450.92
PROD_1578,Home & Living,81.7,307.74,38,34,116.9,116.9,Hold Price,35.2,3974.6
PROD_1579,Beauty,262.52,134.79,80,299,383.7,383.7,Hold Price,121.18,114726.3
PROD_1580,Beauty,139.14,148.25,93,76,216.56,216.56,Hold Price,77.42,16458.56
PROD_1581,Sports,159.3,358.21,19,259,247.52,247.52,Hold Price,88.22,64107.68
PROD_1582,Electronics,114.18,209.19,99,417,141.63,141.63,Hold Price,27.45,59059.71
PROD_1583,Electronics,181.96,362.3,64,127,309.14,309.14,Hold Price,127.18,39260.78
PROD_1584,Apparel,57.42,372.75,151,499,75.01,75.01,Hold Price,17.59,37429.99
PROD_1585,Sports,123.41,388.04,140,82,201.63,201.63,Hold Price,78.22,16533.66
PROD_1586,Beauty,291.13,413.74,187,291,484.32,412.74,Match & Undercut,121.61,120107.34
PROD_1587,Electronics,84.86,202.48,186,413,138.23,138.23,Hold Price,53.37,57088.99
PROD_1588,Beauty,200.45,153.71,5,457,310.17,230.52,Floor Protected (Min: $230.52),30.07,105347.64
PROD_1589,Electronics,104.31,268.26,136,369,126.09,126.09,Hold Price,21.78,46527.21
PROD_1590,Electronics,234.31,176.46,62,19,331.84,331.84,Hold Price,97.53,6304.96
PROD_1591,Electronics,47.95,276.47,108,220,74.94,74.94,Hold Price,26.99,16486.8
PROD_1592,Sports,291.25,321.93,55,332,417.21,417.21,Hold Price,125.96,138513.72
PROD_1593,Home & Living,141.6,314.46,89,161,243.28,243.28,Hold Price,101.68,39168.08
PROD_1594,Beauty,78.45,177.93,69,14,108.68,108.68,Hold Price,30.23,1521.52
PROD_1595,Sports,31.31,87.58,130,204,43.09,43.09,Hold Price,11.78,8790.36
PROD_1596,Sports,59.23,202.28,56,451,80.53,80.53,Hold Price,21.3,36319.03
PROD_1597,Sports,160.73,77.03,4,292,224.97,184.84,Floor Protected (Min: $184.84),24.11,53973.28
PROD_1598,Sports,107.73,402.19,167,473,165.31,165.31,Hold Price,57.58,78191.63
PROD_1599,Sports,250.38,165.46,122,122,406.67,287.94,Floor Protected (Min: $287.94),37.56,35128.68
PROD_1600,Apparel,134.96,82.19,130,280,215.6,155.2,Floor Protected (Min: $155.2),20.24,43456.0
PROD_1601,Beauty,82.13,26.07,103,172,138.36,94.45,Floor Protected (Min: $94.45),12.32,16245.4
PROD_1602,Sports,188.97,295.93,39,469,327.21,327.21,Hold Price,138.24,153461.49
PROD_1603,Beauty,214.97,292.05,86,114,363.22,363.22,Hold Price,148.25,41407.08
PROD_1604,Apparel,58.44,163.16,158,190,70.79,70.79,Hold Price,12.35,13450.1
PROD_1605,Apparel,58.61,46.19,134,53,96.21,67.4,Floor Protected (Min: $67.4),8.79,3572.2
PROD_1606,Beauty,20.63,193.19,93,291,27.34,27.34,Hold Price,6.71,7955.94
PROD_1607,Electronics,223.56,150.38,22,184,286.1,286.1,Hold Price,62.54,52642.4
PROD_1608,Home & Living,202.5,309.55,196,171,320.58,308.55,Match & Undercut,106.05,52762.05
PROD_1609,Electronics,147.64,278.51,110,480,205.49,205.49,Hold Price,57.85,98635.2
PROD_1610,Electronics,254.81,173.6,48,360,314.5,314.5,Hold Price,59.69,113220.0
PROD_1611,Electronics,243.64,109.78,85,443,312.49,312.49,Hold Price,68.85,138433.07
PROD_1612,Sports,179.75,444.8,84,349,215.8,215.8,Hold Price,36.05,75314.2
PROD_1613,Apparel,261.8,212.49,36,149,456.04,456.04,Hold Price,194.24,67949.96
PROD_1614,Electronics,69.69,314.4,197,480,84.66,84.66,Hold Price,14.97,40636.8
PROD_1615,Apparel,42.46,76.14,70,141,56.29,56.29,Hold Price,13.83,7936.89
PROD_1616,Beauty,88.23,226.23,130,96,127.91,127.91,Hold Price,39.68,12279.36
PROD_1617,Home & Living,26.56,26.98,197,185,37.55,30.54,Floor Protected (Min: $30.54),3.98,5649.9
PROD_1618,Beauty,164.04,234.87,141,192,286.58,233.87,Match & Undercut,69.83,44903.04
PROD_1619,Beauty,281.62,434.35,189,377,344.75,344.75,Hold Price,63.13,129970.75
PROD_1620,Sports,21.41,182.13,28,138,32.27,32.27,Hold Price,10.86,4453.26
PROD_1621,Home & Living,45.41,31.96,57,255,73.03,73.03,Hold Price,27.62,18622.65
PROD_1622,Beauty,141.14,28.47,24,98,248.27,248.27,Hold Price,107.13,24330.46
PROD_1623,Beauty,280.82,183.77,154,75,441.51,322.94,Floor Protected (Min: $322.94),42.12,24220.5
PROD_1624,Home & Living,101.69,84.61,22,167,171.07,171.07,Hold Price,69.38,28568.69
PROD_1625,Home & Living,157.1,25.16,62,396,196.41,196.41,Hold Price,39.31,77778.36
PROD_1626,Beauty,22.06,343.95,64,387,31.58,31.58,Hold Price,9.52,12221.46
PROD_1627,Home & Living,53.02,214.46,123,158,75.52,75.52,Hold Price,22.5,11932.16
PROD_1628,Beauty,296.12,140.82,53,482,512.81,512.81,Hold Price,216.69,247174.42
PROD_1629,Beauty,289.88,406.54,89,349,374.18,374.18,Hold Price,84.3,130588.82
PROD_1630,Sports,11.43,65.52,154,442,14.76,14.76,Hold Price,3.33,6523.92
PROD_1631,Electronics,286.03,430.82,56,125,399.62,399.62,Hold Price,113.59,49952.5
PROD_1632,Beauty,195.34,151.58,47,223,240.79,240.79,Hold Price,45.45,53696.17
PROD_1633,Apparel,261.7,401.46,33,478,342.69,342.69,Hold Price,80.99,163805.82
PROD_1634,Electronics,141.87,277.28,56,455,252.4,252.4,Hold Price,110.53,114842.0
PROD_1635,Electronics,159.52,374.62,97,490,232.41,232.41,Hold Price,72.89,113880.9
PROD_1636,Electronics,151.77,443.05,134,381,239.68,239.68,Hold Price,87.91,91318.08
PROD_1637,Sports,203.39,140.46,37,303,332.68,332.68,Hold Price,129.29,100802.04
PROD_1638,Beauty,50.5,433.09,111,262,71.72,71.72,Hold Price,21.22,18790.64
PROD_1639,Sports,18.69,184.42,178,152,24.08,24.08,Hold Price,5.39,3660.16
PROD_1640,Beauty,99.3,182.7,107,259,131.47,131.47,Hold Price,32.17,34050.73
PROD_1641,Sports,214.36,163.07,59,375,297.52,297.52,Hold Price,83.16,111570.0
PROD_1642,Sports,68.54,250.51,40,445,108.41,108.41,Hold Price,39.87,48242.45
PROD_1643,Apparel,205.3,82.05,81,472,295.42,295.42,Hold Price,90.12,139438.24
PROD_1644,Sports,291.27,255.86,98,311,350.71,350.71,Hold Price,59.44,109070.81
PROD_1645,Home & Living,37.23,250.64,114,34,56.37,56.37,Hold Price,19.14,1916.58
PROD_1646,Apparel,205.05,346.43,62,286,359.43,359.43,Hold Price,154.38,102796.98
PROD_1647,Sports,138.69,377.64,138,481,234.0,234.0,Hold Price,95.31,112554.0
PROD_1648,Electronics,261.76,206.59,7,386,443.72,301.02,Floor Protected (Min: $301.02),39.26,116193.72
PROD_1649,Home & Living,61.37,146.51,110,387,102.92,102.92,Hold Price,41.55,39830.04
PROD_1650,Home & Living,210.86,127.81,36,398,293.99,293.99,Hold Price,83.13,117008.02
PROD_1651,Home & Living,253.05,99.66,40,79,419.84,419.84,Hold Price,166.79,33167.36
PROD_1652,Apparel,283.94,40.08,151,122,365.12,326.53,Floor Protected (Min: $326.53),42.59,39836.66
PROD_1653,Sports,208.14,163.96,170,372,331.91,239.36,Floor Protected (Min: $239.36),31.22,89041.92
PROD_1654,Sports,154.18,132.56,119,121,244.37,177.31,Floor Protected (Min: $177.31),23.13,21454.51
PROD_1655,Electronics,189.18,435.39,6,373,229.92,448.45,Increase (High Demand / Low Stock),259.27,167271.85
PROD_1656,Electronics,261.98,257.6,171,312,438.24,301.28,Floor Protected (Min: $301.28),39.3,93999.36
PROD_1657,Home & Living,175.48,166.07,88,480,305.68,305.68,Hold Price,130.2,146726.4
PROD_1658,Electronics,18.81,267.5,77,461,25.59,25.59,Hold Price,6.78,11796.99
PROD_1659,Apparel,279.98,75.55,196,100,472.45,321.98,Floor Protected (Min: $321.98),42.0,32198.0
PROD_1660,Sports,209.96,208.16,159,27,262.33,241.45,Floor Protected (Min: $241.45),31.49,6519.15
PROD_1661,Home & Living,206.19,287.41,58,158,321.65,321.65,Hold Price,115.46,50820.7
PROD_1662,Electronics,72.55,227.67,128,485,108.2,108.2,Hold Price,35.65,52477.0
PROD_1663,Apparel,201.08,189.77,30,236,307.16,307.16,Hold Price,106.08,72489.76
PROD_1664,Apparel,124.22,447.32,166,223,218.1,218.1,Hold Price,93.88,48636.3
PROD_1665,Electronics,198.86,397.94,88,369,342.59,342.59,Hold Price,143.73,126415.71
PROD_1666,Sports,40.91,286.18,142,160,68.36,68.36,Hold Price,27.45,10937.6
PROD_1667,Electronics,200.78,262.68,161,201,273.91,261.68,Match & Undercut,60.9,52597.68
PROD_1668,Home & Living,299.83,284.99,47,460,523.83,523.83,Hold Price,224.0,240961.8
PROD_1669,Electronics,23.98,102.57,117,49,30.18,30.18,Hold Price,6.2,1478.82
PROD_1670,Apparel,293.38,186.88,113,251,502.27,337.39,Floor Protected (Min: $337.39),44.01,84684.89
PROD_1671,Electronics,128.0,32.16,152,147,178.8,147.2,Floor Protected (Min: $147.2),19.2,21638.4
PROD_1672,Sports,262.52,221.86,46,354,323.49,323.49,Hold Price,60.97,114515.46
PROD_1673,Beauty,236.89,251.22,146,189,379.41,272.42,Floor Protected (Min: $272.42),35.53,51487.38
PROD_1674,Electronics,174.43,114.07,105,209,233.52,200.59,Floor Protected (Min: $200.59),26.16,41923.31
PROD_1675,Sports,224.15,434.35,86,212,301.74,301.74,Hold Price,77.59,63968.88
PROD_1676,Sports,264.77,410.61,195,70,366.34,366.34,Hold Price,101.57,25643.8
PROD_1677,Apparel,127.2,329.13,135,201,157.5,157.5,Hold Price,30.3,31657.5
PROD_1678,Sports,104.84,247.02,109,14,136.95,136.95,Hold Price,32.11,1917.3
PROD_1679,Sports,203.6,393.44,19,387,244.95,244.95,Hold Price,41.35,94795.65
PROD_1680,Sports,244.28,71.83,95,246,358.42,358.42,Hold Price,114.14,88171.32
PROD_1681,Sports,231.06,358.87,151,190,288.95,288.95,Hold Price,57.89,54900.5
PROD_1682,Home & Living,241.37,69.3,34,320,388.51,388.51,Hold Price,147.14,124323.2
PROD_1683,Home & Living,136.32,360.48,159,46,182.86,182.86,Hold Price,46.54,8411.56
PROD_1684,Apparel,247.17,134.96,127,65,436.54,284.25,Floor Protected (Min: $284.25),37.08,18476.25
PROD_1685,Electronics,44.86,396.53,161,452,77.28,77.28,Hold Price,32.42,34930.56
PROD_1686,Sports,167.9,425.66,171,246,230.64,230.64,Hold Price,62.74,56737.44
PROD_1687,Electronics,11.67,79.73,123,367,19.49,19.49,Hold Price,7.82,7152.83
PROD_1688,Electronics,104.13,216.26,139,358,175.14,175.14,Hold Price,71.01,62700.12
PROD_1689,Apparel,116.27,441.73,116,206,208.35,208.35,Hold Price,92.08,42920.1
PROD_1690,Sports,124.89,225.28,165,82,194.67,194.67,Hold Price,69.78,15962.94
PROD_1691,Sports,211.69,390.64,163,68,264.44,264.44,Hold Price,52.75,17981.92
PROD_1692,Beauty,122.68,271.1,29,249,194.83,194.83,Hold Price,72.15,48512.67
PROD_1693,Electronics,140.12,178.27,12,11,220.69,220.69,Hold Price,80.57,2427.59
PROD_1694,Electronics,78.89,139.32,168,458,124.88,124.88,Hold Price,45.99,57195.04
PROD_1695,Home & Living,118.24,103.4,48,369,163.68,163.68,Hold Price,45.44,60397.92
PROD_1696,Beauty,75.91,346.38,128,197,130.25,130.25,Hold Price,54.34,25659.25
PROD_1697,Home & Living,31.23,183.15,148,316,55.45,55.45,Hold Price,24.22,17522.2
PROD_1698,Home & Living,185.0,237.4,119,39,246.17,236.4,Match & Undercut,51.4,9219.6
PROD_1699,Home & Living,203.78,229.16,144,276,255.31,234.35,Floor Protected (Min: $234.35),30.57,64680.6
PROD_1700,Apparel,189.65,266.12,127,485,249.72,249.72,Hold Price,60.07,121114.2
PROD_1701,Apparel,144.41,391.53,157,117,244.39,244.39,Hold Price,99.98,28593.63
PROD_1702,Home & Living,120.14,441.62,153,341,192.94,192.94,Hold Price,72.8,65792.54
PROD_1703,Beauty,260.37,192.3,73,432,411.81,411.81,Hold Price,151.44,177901.92
PROD_1704,Electronics,160.53,374.97,108,99,231.34,231.34,Hold Price,70.81,22902.66
PROD_1705,Beauty,148.96,347.57,138,214,230.4,230.4,Hold Price,81.44,49305.6
PROD_1706,Sports,17.44,264.49,176,388,24.15,24.15,Hold Price,6.71,9370.2
PROD_1707,Apparel,108.96,430.88,34,465,161.95,161.95,Hold Price,52.99,75306.75
PROD_1708,Electronics,120.26,102.21,191,456,201.54,138.3,Floor Protected (Min: $138.3),18.04,63064.8
PROD_1709,Electronics,125.66,62.53,20,457,224.77,224.77,Hold Price,99.11,102719.89
PROD_1710,Sports,178.25,386.47,196,454,313.63,313.63,Hold Price,135.38,142388.02
PROD_1711,Sports,164.74,206.03,75,390,290.0,290.0,Hold Price,125.26,113100.0
PROD_1712,Home & Living,186.29,383.43,169,447,268.51,268.51,Hold Price,82.22,120023.97
PROD_1713,Apparel,231.82,403.49,176,229,343.39,343.39,Hold Price,111.57,78636.31
PROD_1714,Apparel,245.77,42.17,194,387,398.98,282.64,Floor Protected (Min: $282.64),36.87,109381.68
PROD_1715,Beauty,218.26,399.31,158,103,382.68,382.68,Hold Price,164.42,39416.04
PROD_1716,Home & Living,287.1,210.02,179,466,368.98,330.17,Floor Protected (Min: $330.17),43.07,153859.22
PROD_1717,Home & Living,15.29,237.04,99,112,21.14,21.14,Hold Price,5.85,2367.68
PROD_1718,Home & Living,66.78,287.57,142,232,85.72,85.72,Hold Price,18.94,19887.04
PROD_1719,Home & Living,12.19,417.98,130,195,19.1,19.1,Hold Price,6.91,3724.5
PROD_1720,Apparel,197.77,23.32,163,478,273.67,227.44,Floor Protected (Min: $227.44),29.67,108716.32
PROD_1721,Apparel,270.43,222.43,94,193,377.43,377.43,Hold Price,107.0,72843.99
PROD_1722,Home & Living,80.61,314.16,177,171,100.16,100.16,Hold Price,19.55,17127.36
PROD_1723,Beauty,278.84,329.38,49,256,393.13,393.13,Hold Price,114.29,100641.28
PROD_1724,Electronics,27.48,316.25,178,40,47.2,47.2,Hold Price,19.72,1888.0
PROD_1725,Electronics,280.99,73.48,65,61,376.48,376.48,Hold Price,95.49,22965.28
PROD_1726,Beauty,111.97,145.24,62,354,181.07,181.07,Hold Price,69.1,64098.78
PROD_1727,Home & Living,39.41,171.04,158,85,62.18,62.18,Hold Price,22.77,5285.3
PROD_1728,Apparel,150.9,364.93,40,394,259.26,259.26,Hold Price,108.36,102148.44
PROD_1729,Electronics,84.47,136.26,129,448,108.07,108.07,Hold Price,23.6,48415.36
PROD_1730,Sports,92.61,106.66,89,287,165.45,165.45,Hold Price,72.84,47484.15
PROD_1731,Sports,99.11,431.49,27,49,153.58,153.58,Hold Price,54.47,7525.42
PROD_1732,Beauty,242.88,18.86,18,110,436.52,436.52,Hold Price,193.64,48017.2
PROD_1733,Home & Living,166.36,449.05,72,120,290.62,290.62,Hold Price,124.26,34874.4
PROD_1734,Electronics,100.28,309.42,14,394,133.66,318.7,Increase (High Demand / Low Stock),218.42,125567.8
PROD_1735,Home & Living,187.0,375.38,70,330,230.7,230.7,Hold Price,43.7,76131.0
PROD_1736,Electronics,217.68,143.16,27,258,294.6,294.6,Hold Price,76.92,76006.8
PROD_1737,Beauty,89.06,21.23,50,200,135.06,135.06,Hold Price,46.0,27012.0
PROD_1738,Beauty,129.93,335.97,196,499,169.29,169.29,Hold Price,39.36,84475.71
PROD_1739,Sports,45.35,377.85,8,191,58.98,389.19,Increase (High Demand / Low Stock),343.84,74335.29
PROD_1740,Home & Living,62.53,337.11,59,435,92.39,92.39,Hold Price,29.86,40189.65
PROD_1741,Sports,207.52,77.14,50,414,253.17,253.17,Hold Price,45.65,104812.38
PROD_1742,Home & Living,62.62,342.74,104,344,79.72,79.72,Hold Price,17.1,27423.68
PROD_1743,Sports,162.3,349.48,54,218,235.26,235.26,Hold Price,72.96,51286.68
PROD_1744,Apparel,215.62,301.47,194,31,266.91,266.91,Hold Price,51.29,8274.21
PROD_1745,Apparel,40.99,348.26,63,175,58.95,58.95,Hold Price,17.96,10316.25
PROD_1746,Apparel,174.52,382.98,18,108,259.06,259.06,Hold Price,84.54,27978.48
PROD_1747,Apparel,84.4,281.92,172,217,124.13,124.13,Hold Price,39.73,26936.21
PROD_1748,Electronics,289.25,53.54,26,17,497.95,497.95,Hold Price,208.7,8465.15
PROD_1749,Apparel,150.23,227.12,132,199,228.05,226.12,Match & Undercut,75.89,44997.88
PROD_1750,Beauty,243.74,48.78,30,184,360.93,360.93,Hold Price,117.19,66411.12
PROD_1751,Beauty,169.57,192.28,118,282,245.27,195.01,Floor Protected (Min: $195.01),25.44,54992.82
PROD_1752,Electronics,22.59,192.09,161,26,38.19,38.19,Hold Price,15.6,992.94
PROD_1753,Apparel,193.61,43.71,27,99,336.31,336.31,Hold Price,142.7,33294.69
PROD_1754,Apparel,285.91,166.74,125,150,489.46,328.8,Floor Protected (Min: $328.8),42.89,49320.0
PROD_1755,Apparel,184.47,63.28,145,154,295.91,212.14,Floor Protected (Min: $212.14),27.67,32669.56
PROD_1756,Sports,247.56,366.58,26,175,317.48,317.48,Hold Price,69.92,55559.0
PROD_1757,Home & Living,266.42,427.24,55,346,363.96,363.96,Hold Price,97.54,125930.16
PROD_1758,Sports,76.14,46.46,157,87,93.47,87.56,Floor Protected (Min: $87.56),11.42,7617.72
PROD_1759,Home & Living,71.49,430.48,74,438,125.71,125.71,Hold Price,54.22,55060.98
PROD_1760,Apparel,187.18,242.32,121,271,298.83,241.32,Match & Undercut,54.14,65397.72
PROD_1761,Apparel,129.2,145.31,57,172,212.9,212.9,Hold Price,83.7,36618.8
PROD_1762,Sports,253.56,48.44,66,375,351.67,351.67,Hold Price,98.11,131876.25
PROD_1763,Sports,271.01,232.77,94,23,462.72,462.72,Hold Price,191.71,10642.56
PROD_1764,Home & Living,112.49,360.61,87,248,152.51,152.51,Hold Price,40.02,37822.48
PROD_1765,Beauty,78.69,322.58,81,81,94.51,94.51,Hold Price,15.82,7655.31
PROD_1766,Home & Living,236.35,36.85,170,454,337.0,271.8,Floor Protected (Min: $271.8),35.45,123397.2
PROD_1767,Sports,89.69,46.71,109,152,138.34,103.14,Floor Protected (Min: $103.14),13.45,15677.28
PROD_1768,Sports,248.56,190.25,180,319,369.66,285.84,Floor Protected (Min: $285.84),37.28,91182.96
PROD_1769,Electronics,132.88,143.45,119,292,228.19,152.81,Floor Protected (Min: $152.81),19.93,44620.52
PROD_1770,Sports,203.59,116.09,158,278,257.18,234.13,Floor Protected (Min: $234.13),30.54,65088.14
PROD_1771,Electronics,37.71,137.24,84,250,57.78,57.78,Hold Price,20.07,14445.0
PROD_1772,Beauty,190.92,364.51,148,424,287.87,287.87,Hold Price,96.95,122056.88
PROD_1773,Home & Living,141.01,419.21,195,254,193.02,193.02,Hold Price,52.01,49027.08
PROD_1774,Home & Living,180.12,191.22,170,172,305.0,207.14,Floor Protected (Min: $207.14),27.02,35628.08
PROD_1775,Electronics,58.72,409.16,174,69,96.99,96.99,Hold Price,38.27,6692.31
PROD_1776,Home & Living,223.69,154.85,16,15,366.79,366.79,Hold Price,143.1,5501.85
PROD_1777,Sports,260.21,222.25,132,206,449.05,299.24,Floor Protected (Min: $299.24),39.03,61643.44
PROD_1778,Apparel,72.85,113.32,140,479,119.01,112.32,Match & Undercut,39.47,53801.28
PROD_1779,Electronics,37.76,293.61,182,67,50.56,50.56,Hold Price,12.8,3387.52
PROD_1780,Home & Living,16.86,440.86,175,314,27.37,27.37,Hold Price,10.51,8594.18
PROD_1781,Electronics,196.17,277.52,31,416,271.62,271.62,Hold Price,75.45,112993.92
PROD_1782,Electronics,186.06,170.65,58,226,250.31,250.31,Hold Price,64.25,56570.06
PROD_1783,Apparel,168.54,296.8,147,427,209.63,209.63,Hold Price,41.09,89512.01
PROD_1784,Sports,77.26,68.47,180,35,127.2,88.85,Floor Protected (Min: $88.85),11.59,3109.75
PROD_1785,Electronics,123.36,401.57,129,312,200.66,200.66,Hold Price,77.3,62605.92
PROD_1786,Home & Living,182.4,233.84,49,14,244.54,244.54,Hold Price,62.14,3423.56
PROD_1787,Beauty,154.06,210.47,195,483,254.14,209.47,Match & Undercut,55.41,101174.01
PROD_1788,Electronics,296.46,269.85,137,29,519.01,340.93,Floor Protected (Min: $340.93),44.47,9886.97
PROD_1789,Electronics,49.57,286.78,23,399,62.7,62.7,Hold Price,13.13,25017.3
PROD_1790,Apparel,211.59,46.22,7,207,283.44,243.33,Floor Protected (Min: $243.33),31.74,50369.31
PROD_1791,Sports,127.25,311.94,186,68,209.98,209.98,Hold Price,82.73,14278.64
PROD_1792,Beauty,134.18,120.24,105,457,183.12,154.31,Floor Protected (Min: $154.31),20.13,70519.67
PROD_1793,Home & Living,218.1,325.57,37,251,343.46,343.46,Hold Price,125.36,86208.46
PROD_1794,Beauty,210.81,372.8,80,155,263.24,263.24,Hold Price,52.43,40802.2
PROD_1795,Home & Living,297.46,364.72,117,397,437.66,363.72,Match & Undercut,66.26,144396.84
PROD_1796,Sports,47.23,255.34,58,282,77.62,77.62,Hold Price,30.39,21888.84
PROD_1797,Home & Living,40.19,241.27,50,258,64.78,64.78,Hold Price,24.59,16713.24
PROD_1798,Apparel,220.06,77.15,174,23,371.69,253.07,Floor Protected (Min: $253.07),33.01,5820.61
PROD_1799,Apparel,177.73,352.28,83,471,306.85,306.85,Hold Price,129.12,144526.35
PROD_1800,Apparel,89.51,133.06,67,22,148.94,148.94,Hold Price,59.43,3276.68
PROD_1801,Apparel,33.03,231.06,78,400,52.95,52.95,Hold Price,19.92,21180.0
PROD_1802,Beauty,34.84,138.66,46,393,42.47,42.47,Hold Price,7.63,16690.71
PROD_1803,Sports,269.32,73.22,80,53,409.63,409.63,Hold Price,140.31,21710.39
PROD_1804,Home & Living,65.64,288.86,21,384,80.25,80.25,Hold Price,14.61,30816.0
PROD_1805,Home & Living,103.78,38.63,193,408,174.85,119.35,Floor Protected (Min: $119.35),15.57,48694.8
PROD_1806,Apparel,75.73,340.66,124,28,105.45,105.45,Hold Price,29.72,2952.6
PROD_1807,Apparel,112.95,153.15,68,72,173.66,173.66,Hold Price,60.71,12503.52
PROD_1808,Electronics,30.13,15.06,84,248,41.21,41.21,Hold Price,11.08,10220.08
PROD_1809,Sports,160.53,237.34,4,428,268.0,244.46,Increase (High Demand / Low Stock),83.93,104628.88
PROD_1810,Beauty,29.61,35.38,183,346,51.28,34.38,Match & Undercut,4.77,11895.48
PROD_1811,Home & Living,242.1,135.13,65,428,348.43,348.43,Hold Price,106.33,149128.04
PROD_1812,Electronics,77.78,322.53,41,412,133.61,133.61,Hold Price,55.83,55047.32
PROD_1813,Electronics,166.6,42.27,60,413,226.62,226.62,Hold Price,60.02,93594.06
PROD_1814,Home & Living,265.22,380.11,184,109,403.35,379.11,Match & Undercut,113.89,41322.99
PROD_1815,Beauty,198.75,16.66,63,172,340.91,340.91,Hold Price,142.16,58636.52
PROD_1816,Electronics,164.56,122.37,133,425,229.65,189.24,Floor Protected (Min: $189.24),24.68,80427.0
PROD_1817,Electronics,104.06,337.29,61,131,184.44,184.44,Hold Price,80.38,24161.64
PROD_1818,Sports,106.57,152.58,117,441,135.68,135.68,Hold Price,29.11,59834.88
PROD_1819,Beauty,204.15,59.32,76,53,247.22,247.22,Hold Price,43.07,13102.66
PROD_1820,Electronics,298.3,171.7,123,369,519.78,343.04,Floor Protected (Min: $343.04),44.74,126581.76
PROD_1821,Beauty,201.93,132.62,108,417,250.63,232.22,Floor Protected (Min: $232.22),30.29,96835.74
PROD_1822,Home & Living,171.76,381.58,97,326,308.33,308.33,Hold Price,136.57,100515.58
PROD_1823,Apparel,221.89,151.31,92,390,392.93,392.93,Hold Price,171.04,153242.7
PROD_1824,Electronics,144.91,358.19,159,154,185.81,185.81,Hold Price,40.9,28614.74
PROD_1825,Sports,27.44,402.96,131,336,41.78,41.78,Hold Price,14.34,14038.08
PROD_1826,Home & Living,173.07,203.71,63,372,226.89,226.89,Hold Price,53.82,84403.08
PROD_1827,Beauty,287.71,410.83,50,59,419.16,419.16,Hold Price,131.45,24730.44
PROD_1828,Home & Living,60.84,179.13,138,74,75.25,75.25,Hold Price,14.41,5568.5
PROD_1829,Electronics,210.1,434.37,93,364,280.35,280.35,Hold Price,70.25,102047.4
PROD_1830,Beauty,68.27,53.84,160,297,96.8,78.51,Floor Protected (Min: $78.51),10.24,23317.47
PROD_1831,Apparel,165.39,313.85,125,173,242.0,242.0,Hold Price,76.61,41866.0
PROD_1832,Home & Living,38.04,229.81,62,150,67.96,67.96,Hold Price,29.92,10194.0
PROD_1833,Electronics,140.61,183.63,49,463,236.89,236.89,Hold Price,96.28,109680.07
PROD_1834,Sports,229.29,290.23,154,323,376.6,289.23,Match & Undercut,59.94,93421.29
PROD_1835,Beauty,110.8,321.18,165,137,168.66,168.66,Hold Price,57.86,23106.42
PROD_1836,Home & Living,202.82,16.9,137,407,345.61,233.24,Floor Protected (Min: $233.24),30.42,94928.68
PROD_1837,Home & Living,240.68,87.62,59,430,337.82,337.82,Hold Price,97.14,145262.6
PROD_1838,Apparel,278.88,325.18,102,377,453.27,324.18,Match & Undercut,45.3,122215.86
PROD_1839,Apparel,78.05,304.88,113,472,140.2,140.2,Hold Price,62.15,66174.4
PROD_1840,Sports,125.8,435.23,174,248,174.71,174.71,Hold Price,48.91,43328.08
PROD_1841,Sports,54.2,346.05,63,333,86.96,86.96,Hold Price,32.76,28957.68
PROD_1842,Electronics,297.82,428.59,40,305,508.26,508.26,Hold Price,210.44,155019.3
PROD_1843,Electronics,278.83,320.61,59,196,487.81,487.81,Hold Price,208.98,95610.76
PROD_1844,Sports,166.59,144.65,100,217,271.67,271.67,Hold Price,105.08,58952.39
PROD_1845,Sports,254.19,60.83,193,229,348.28,292.32,Floor Protected (Min: $292.32),38.13,66941.28
PROD_1846,Beauty,161.08,355.09,45,409,224.83,224.83,Hold Price,63.75,91955.47
PROD_1847,Apparel,190.84,295.2,30,199,231.38,231.38,Hold Price,40.54,46044.62
